# schema: laser-person-tracks/1
# table: tracks
# bag: /home/nilum/laser-detection-annotator/moving_robot/moving_robot_0.mcap
# scan_topic: /scan
# annotation_frame: laser
# odom_frame: odom
# base_frame: base_link
# match_criterion: euclidean_xy
# match_threshold_m: 0.5
# generated: 2026-09-14T19:25:52
frame,scan_index,t_ns,track_id,x,y,world_x,world_y,consider
1207,1206,1789282173672290279,2,-2.3693,0.1059,5.2181,-1.7844,1
1208,1207,1789282173773254909,1,-2.1797,-0.3311,5.2635,-1.3064,1
1208,1207,1789282173773254909,2,-2.3528,0.1388,5.1802,-1.8002,1
1209,1208,1789282173873766495,1,-2.1632,-0.2981,5.222,-1.3215,1
1209,1208,1789282173873766495,2,-2.3858,0.1141,5.2102,-1.7898,1
1210,1209,1789282173975571268,1,-2.1137,-0.191,5.1164,-1.3853,1
1210,1209,1789282173975571268,2,-2.427,0.1059,5.2404,-1.7988,1
1211,1210,1789282174074995615,1,-1.9735,-0.1992,4.9916,-1.3045,1
1211,1210,1789282174074995615,2,-2.5177,0.0976,5.3159,-1.8327,1
1212,1211,1789282174175399977,1,-2.0065,-0.125,4.9725,-1.3798,1
1212,1211,1789282174175399977,2,-2.7156,0.0976,5.4766,-1.9259,1
1213,1212,1789282174276785281,1,-1.9241,-0.0508,4.8551,-1.3978,1
1214,1213,1789282174376770285,1,-1.8664,-0.0343,4.788,-1.3783,1
1215,1214,1789282174476854883,1,-1.7757,-0.0178,4.6922,-1.3423,1
1215,1214,1789282174476854883,2,-2.6414,-0.3558,5.6112,-1.4802,1
1216,1215,1789282174575249325,1,-1.7097,0.0152,4.61,-1.3332,1
1216,1215,1789282174575249325,2,-2.6908,-0.1745,5.5553,-1.6572,1
1217,1216,1789282174676066508,1,-1.6355,-0.0096,4.5493,-1.2691,1
1217,1216,1789282174676066508,2,-2.7651,-0.0838,5.5661,-1.7667,1
1218,1217,1789282174773856033,1,-1.619,-0.0425,4.543,-1.2268,1
1219,1218,1789282174873966076,1,-1.619,-0.0343,4.5307,-1.228,1
1219,1218,1789282174873966076,2,-2.7815,-0.529,5.7854,-1.3759,1
1220,1219,1789282174975310823,1,-1.5695,-0.0673,4.4951,-1.1696,1
1220,1219,1789282174975310823,2,-2.7073,-0.6774,5.7856,-1.2051,1
1221,1220,1789282175072413245,1,-1.5283,-0.059,4.4482,-1.149,1
1221,1220,1789282175072413245,2,-2.6661,-0.7846,5.796,-1.0815,1
1222,1221,1789282175170477553,1,-1.5036,-0.1085,4.4431,-1.0884,1
1222,1221,1789282175170477553,2,-2.6744,-0.8423,5.8236,-1.0294,1
1223,1222,1789282175271558259,1,-1.4294,-0.125,4.3784,-1.0312,1
1223,1222,1789282175271558259,2,-2.6331,-0.8918,5.8037,-0.9585,1
1224,1223,1789282175372305645,1,-1.281,-0.1332,4.2449,-0.9449,1
1224,1223,1789282175372305645,2,-2.6661,-0.8835,5.8199,-0.9748,1
1225,1224,1789282175469901926,1,-1.3304,-0.2487,4.3374,-0.8657,1
1226,1225,1789282175570459476,1,-1.3057,-0.3641,4.363,-0.7469,1
1226,1225,1789282175570459476,1,-2.4847,-0.7269,5.5675,-1.0128,1
1227,1226,1789282175670972914,1,-1.3057,-0.4301,4.3867,-0.6843,1
1227,1226,1789282175670972914,2,-2.3775,-0.8423,5.5224,-0.8542,1
1228,1227,1789282175771936563,1,-1.314,-0.4383,4.3893,-0.6763,1
1228,1227,1789282175771936563,2,-2.493,-0.8918,5.6386,-0.8631,1
1229,1228,1789282175869062244,1,-1.314,-0.5537,4.4376,-0.5713,1
1229,1228,1789282175869062244,2,-2.4105,-0.9989,5.611,-0.725,1
1230,1229,1789282175970653903,1,-1.2562,-0.562,4.3824,-0.5319,1
1230,1229,1789282175970653903,2,-2.4188,-0.9825,5.6009,-0.7409,1
1231,1230,1789282176070041916,1,-1.248,-0.5867,4.3788,-0.5014,1
1231,1230,1789282176070041916,2,-2.1962,-1.0237,5.4191,-0.5901,1
1232,1231,1789282176170690171,1,-1.2398,-0.6279,4.3833,-0.4564,1
1233,1232,1789282176271168812,1,-1.2398,-0.6692,4.395,-0.4155,1
1234,1233,1789282176374397755,1,-1.2975,-0.6362,4.4212,-0.4688,1
1235,1234,1789282176469527646,2,-2.1632,-1.0732,5.38,-0.5105,1
1235,1234,1789282176469527646,1,-1.314,-0.7021,4.4584,-0.4136,1
1236,1235,1789282176569988806,1,-1.3304,-0.6692,4.4476,-0.4454,1
1236,1235,1789282176569988806,2,-2.0642,-1.0814,5.2893,-0.4495,1
1237,1236,1789282176671091531,1,-1.3552,-0.6527,4.4521,-0.4669,1
1237,1236,1789282176671091531,2,-2.089,-0.9907,5.2571,-0.5355,1
1238,1237,1789282176772487871,1,-1.3469,-0.6939,4.4562,-0.4213,1
1238,1237,1789282176772487871,2,-2.0395,-1.0154,5.2173,-0.4837,1
1239,1238,1789282176871945534,1,-1.4376,-0.6279,4.4939,-0.517,1
1239,1238,1789282176871945534,2,-1.8829,-1.0649,5.0967,-0.3562,1
1240,1239,1789282176972708383,1,-1.4376,-0.6444,4.4932,-0.4965,1
1240,1239,1789282176972708383,2,-1.7097,-1.1144,4.9614,-0.2213,1
1241,1240,1789282177074226262,1,-1.4953,-0.6197,4.5224,-0.5397,1
1241,1240,1789282177074226262,2,-1.6273,-1.1309,4.8885,-0.1593,1
1242,1241,1789282177173567590,1,-1.5448,-0.6527,4.5728,-0.5308,1
1242,1241,1789282177173567590,2,-1.7015,-1.0896,4.924,-0.2274,1
1243,1242,1789282177274391218,1,-1.6767,-0.595,4.6509,-0.6381,1
1243,1242,1789282177274391218,2,-1.6437,-1.1061,4.8726,-0.1764,1
1244,1243,1789282177376554033,1,-1.5613,-0.5125,4.5009,-0.6476,1
1244,1243,1789282177376554033,2,-1.5695,-1.0402,4.7664,-0.1915,1
1245,1244,1789282177474932031,1,-1.4789,-0.7681,4.5454,-0.3792,1
1245,1244,1789282177474932031,2,-1.5283,-1.1474,4.7741,-0.0727,1
1246,1245,1789282177573385992,2,-1.4294,-1.0154,4.6143,-0.1336,1
1246,1245,1789282177573385992,1,-1.6108,-0.5455,4.5427,-0.6321,1
1247,1246,1789282177674077748,2,-1.4046,-0.9412,4.5475,-0.1824,1
1247,1246,1789282177674077748,1,-1.7015,-0.5372,4.6085,-0.68,1
1248,1247,1789282177776842239,2,-1.3964,-0.9,4.5109,-0.2091,1
1248,1247,1789282177776842239,1,-1.8664,-0.5372,4.7429,-0.7556,1
1249,1248,1789282177872077317,2,-1.314,-0.9247,4.4427,-0.1428,1
1249,1248,1789282177872077317,1,-2.0313,-0.5702,4.8942,-0.8033,1
1250,1249,1789282177973885886,2,-1.2727,-0.8835,4.3772,-0.1521,1
1250,1249,1789282177973885886,1,-2.1549,-0.6279,5.0216,-0.8066,1
1251,1250,1789282178074229303,2,-1.2398,-0.7846,4.2911,-0.2167,1
1251,1250,1789282178074229303,1,-2.2456,-0.6032,5.0798,-0.8667,1
1252,1251,1789282178172042755,2,-1.1985,-0.7434,4.2261,-0.2276,1
1252,1251,1789282178172042755,1,-2.3198,-0.6362,5.1518,-0.8693,1
1253,1252,1789282178271922053,2,-1.1243,-0.6114,4.0878,-0.3005,1
1253,1252,1789282178271922053,1,-2.3281,-0.6032,5.1343,-0.8955,1
1254,1253,1789282178372753163,2,-0.9594,-0.463,3.8623,-0.3436,1
1254,1253,1789282178372753163,1,-2.427,-0.595,5.208,-0.9441,1
1255,1254,1789282178470388000,2,-1.0336,-0.496,3.9345,-0.3462,1
1255,1254,1789282178470388000,1,-2.4682,-0.6114,5.2432,-0.9451,1
1256,1255,1789282178570790363,2,-0.9264,-0.4136,3.7918,-0.36,1
1256,1255,1789282178570790363,1,-2.5672,-0.6362,5.3333,-0.9644,1
1257,1256,1789282178671273837,2,-0.9677,-0.3641,3.7951,-0.4172,1
1257,1256,1789282178671273837,1,-2.5342,-0.5207,5.2404,-1.0414,1
1258,1257,1789282178771096338,2,-0.9429,-0.2899,3.7286,-0.4645,1
1258,1257,1789282178771096338,1,-2.526,-0.5785,5.2528,-0.9804,1
1259,1258,1789282178869890213,2,-0.9347,-0.1992,3.6683,-0.5357,1
1259,1258,1789282178869890213,1,-2.5919,-0.5043,5.2649,-1.0744,1
1260,1259,1789282178968209653,2,-0.8935,-0.1745,3.6118,-0.5317,1
1260,1259,1789282178968209653,1,-2.6166,-0.5372,5.2944,-1.0507,1
1261,1260,1789282179068672998,2,-0.8935,-0.1167,3.5748,-0.5779,1
1261,1260,1789282179068672998,1,-2.6908,-0.5455,5.3541,-1.0763,1
1262,1261,1789282179170681015,2,-0.8522,-0.0673,3.5054,-0.5965,1
1262,1261,1789282179170681015,1,-2.8063,-0.4713,5.4092,-1.1942,1
1263,1262,1789282179271688238,2,-0.8028,0.0317,3.4048,-0.6541,1
1264,1263,1789282179370674412,2,-0.8275,0.1883,3.3406,-0.7985,1
1265,1264,1789282179471392723,2,-0.778,0.0729,3.3445,-0.669,1
1266,1265,1789282179572614080,2,-0.6873,0.1224,3.2319,-0.6632,1
1267,1266,1789282179671890091,2,-0.7533,0.1883,3.249,-0.7477,1
1268,1267,1789282179772432678,2,-0.7203,0.2048,3.2026,-0.7415,1
1269,1268,1789282179873126230,2,-0.7121,0.2048,3.1871,-0.7321,1
1270,1269,1789282179973538277,2,-0.6956,0.1966,3.1679,-0.712,1
1271,1270,1789282180071442934,2,-0.6956,0.1966,3.1595,-0.7073,1
1272,1271,1789282180174469263,2,-0.6544,0.0976,3.1633,-0.5951,1
1273,1272,1789282180273259767,2,-0.7615,-0.0178,3.3041,-0.542,1
1274,1273,1789282180373494256,2,-0.7451,-0.0508,3.2971,-0.5002,1
1275,1274,1789282180471366449,2,-0.7451,-0.0838,3.3048,-0.466,1
1276,1275,1789282180572268578,2,-0.7368,-0.1415,3.3167,-0.4061,1
1277,1276,1789282180670410257,2,-0.7121,-0.1085,3.2705,-0.4178,1
1278,1277,1789282180771050030,2,-0.6709,-0.2404,3.2898,-0.2772,1
1279,1278,1789282180871014256,2,-0.6461,-0.3229,3.2995,-0.1878,1
1280,1279,1789282180970688681,2,-0.6296,-0.3723,3.3003,-0.1317,1
1281,1280,1789282181069022344,2,-0.6049,-0.4465,3.3061,-0.0501,1
1282,1281,1789282181168036129,2,-0.5719,-0.529,3.3087,0.0426,1
1283,1282,1789282181269560602,2,-0.6214,-0.5372,3.3472,0.0305,1
1284,1283,1789282181368252530,2,-0.6131,-0.5867,3.3554,0.0828,1
1300,1299,1789282182972875408,2,-0.7863,-0.9,3.5179,0.3505,1
1301,1300,1789282183072490609,2,-0.9182,-0.9742,3.66,0.3572,1
1302,1301,1789282183170945127,2,-1.0089,-0.966,3.7264,0.3119,1
1303,1302,1789282183272102723,2,-1.0584,-0.966,3.7609,0.2931,1
1304,1303,1789282183370855781,2,-1.0749,-0.9577,3.7627,0.2825,1
1305,1304,1789282183469628692,2,-1.1243,-0.9495,3.7931,0.2576,1
1306,1305,1789282183567140787,2,-1.182,-0.933,3.8271,0.2209,1
1307,1306,1789282183667972749,2,-1.215,-0.9247,3.8433,0.2017,1
1308,1307,1789282183768709116,2,-1.2645,-0.9412,3.8855,0.1988,1
1309,1308,1789282183870376998,2,-1.314,-0.9412,3.9203,0.1779,1
1310,1309,1789282183967161693,2,-1.281,-0.8093,3.8193,0.0833,1
1311,1310,1789282184067737446,2,-1.4129,-0.8753,3.9577,0.0837,1
1312,1311,1789282184168990970,2,-1.5118,-0.867,4.0313,0.0322,1
1313,1312,1789282184268779823,2,-1.5036,-0.8588,4.0114,0.0343,1
1314,1313,1789282184371713669,2,-1.5036,-0.8588,4.0022,0.0388,1
1315,1314,1789282184469720012,2,-1.4541,-0.7846,3.9148,0.0014,1
1316,1315,1789282184568977912,2,-1.6025,-0.8176,4.0515,-0.0377,1
1317,1316,1789282184668637837,2,-1.652,-0.8505,4.1019,-0.0303,1
1318,1317,1789282184769748377,2,-1.7262,-0.8505,4.1577,-0.0609,1
1319,1318,1789282184869444746,2,-1.7592,-0.8588,4.1817,-0.0648,1
1320,1319,1789282184970304227,2,-1.7757,-0.8753,4.195,-0.0538,1
1321,1320,1789282185070684515,2,-1.8169,-0.8505,4.2099,-0.0918,1
1322,1321,1789282185171798092,2,-1.8581,-0.867,4.2447,-0.0918,1
1323,1322,1789282185271615945,2,-1.8086,-0.7351,4.1288,-0.1783,1
1324,1323,1789282185372062863,2,-1.7922,-0.7763,4.1256,-0.1294,1
1325,1324,1789282185472725396,2,-1.7757,-0.7763,4.102,-0.115,1
1326,1325,1789282185570402234,2,-1.7922,-0.8588,4.1481,-0.047,1
1327,1326,1789282185671243881,2,-1.7427,-0.8011,4.0675,-0.067,1
1327,1326,1789282185671243881,1,-2.9382,-0.4713,4.9533,-0.9349,1
1328,1327,1789282185769499432,2,-1.685,-0.8588,4.0368,0.0166,1
1328,1327,1789282185769499432,1,-2.9464,-0.4053,4.9206,-0.9912,1
1329,1328,1789282185869860442,2,-1.652,-0.8093,3.975,-0.0067,1
1329,1328,1789282185869860442,1,-2.9135,-0.3971,4.8784,-0.9789,1
1330,1329,1789282185967570744,2,-1.652,-0.8093,3.9659,0.001,1
1330,1329,1789282185967570744,1,-2.8722,-0.3146,4.7947,-1.022,1
1331,1330,1789282186065226693,2,-1.5943,-0.7928,3.8994,0.0189,1
1331,1330,1789282186065226693,1,-2.8393,-0.3476,4.7739,-0.9728,1
1332,1331,1789282186166609829,1,-2.8145,-0.2981,4.7198,-0.9976,1
1332,1331,1789282186166609829,2,-1.4789,-0.8011,3.7933,0.0879,1
1333,1332,1789282186266751613,2,-1.3882,-0.8423,3.7248,0.1744,1
1333,1332,1789282186266751613,1,-2.864,-0.1992,4.7079,-1.1004,1
1334,1333,1789282186367789393,2,-1.3222,-0.7516,3.6144,0.1313,1
1334,1333,1789282186367789393,1,-2.7733,-0.1992,4.6192,-1.0524,1
1335,1334,1789282186469947097,2,-1.2645,-0.7516,3.5543,0.164,1
1335,1334,1789282186469947097,1,-2.7568,-0.1167,4.5551,-1.1122,1
1336,1335,1789282186570386441,2,-1.2398,-0.8093,3.5522,0.2303,1
1336,1335,1789282186570386441,1,-2.6414,-0.1167,4.4449,-1.0532,1
1337,1336,1789282186669379559,1,-2.5919,-0.1003,4.3854,-1.038,1
1337,1336,1789282186669379559,2,-1.182,-0.7598,3.469,0.2201,1
1338,1337,1789282186769761014,1,-2.4682,-0.0755,4.2555,-0.995,1
1338,1337,1789282186769761014,2,-1.1161,-0.7846,3.4137,0.2788,1
1339,1338,1789282186871065687,2,-1.0089,-0.8176,3.3272,0.3645,1
1339,1338,1789282186871065687,1,-2.394,-0.0343,4.1626,-0.9898,1
1340,1339,1789282186971748720,2,-1.0171,-0.7516,3.2935,0.3086,1
1340,1339,1789282186971748720,1,-2.3693,0.1141,4.0613,-1.1015,1
1341,1340,1789282187071260124,2,-0.9182,-0.7846,3.2137,0.3908,1
1341,1340,1789282187071260124,1,-2.3528,0.0317,4.0786,-1.0151,1
1342,1341,1789282187172598667,2,-0.811,-0.7846,3.1109,0.4472,1
1342,1341,1789282187172598667,1,-2.2868,0.0729,3.9921,-1.0146,1
1343,1342,1789282187272429520,2,-0.6709,-0.7104,2.9437,0.4539,1
1343,1342,1789282187272429520,1,-2.1879,0.1059,3.8798,-0.9922,1
1344,1343,1789282187373273112,2,-0.6461,-0.6609,2.8889,0.4278,1
1344,1343,1789282187373273112,1,-1.9735,0.0646,3.7032,-0.8471,1
1345,1344,1789282187472970704,2,-0.7368,-0.7104,2.9835,0.4326,1
1345,1344,1789282187472970704,1,-1.9735,0.1306,3.6631,-0.8997,1
1346,1345,1789282187571231495,1,-1.9735,0.1801,3.6306,-0.9385,1
1346,1345,1789282187571231495,2,-0.6461,-0.7351,2.9073,0.5025,1
1347,1346,1789282187672690541,1,-1.8334,0.1059,3.5347,-0.801,1
1347,1346,1789282187672690541,2,-0.6873,-0.7351,2.9345,0.4876,1
1348,1347,1789282187772747749,1,-1.8004,0.1141,3.4929,-0.7867,1
1348,1347,1789282187772747749,2,-0.7451,-0.8258,3.0194,0.5448,1
1349,1348,1789282187873195631,1,-1.7097,0.0729,3.4254,-0.7009,1
1350,1349,1789282187974374801,1,-1.619,-0.0013,3.3725,-0.5874,1
1351,1350,1789282188071348406,1,-1.3964,0.0069,3.1642,-0.4833,1
1352,1351,1789282188172151238,1,-1.5201,-0.0096,3.2719,-0.5231,1
1353,1352,1789282188272987570,1,-1.4789,-0.0343,3.2392,-0.4756,1
1354,1353,1789282188371401642,1,-1.4211,-0.1497,3.2351,-0.3412,1
1355,1354,1789282188471091067,1,-1.3387,-0.2157,3.1861,-0.2384,1
1356,1355,1789282188571491485,1,-1.3469,-0.2322,3.1921,-0.2223,1
1357,1356,1789282188669625237,1,-1.3387,-0.2487,3.1844,-0.1984,1
1358,1357,1789282188770382068,1,-1.3387,-0.2487,3.1752,-0.1941,1
1359,1358,1789282188870522000,1,-1.3387,-0.2487,3.1669,-0.1876,1
1360,1359,1789282188969049111,1,-1.3387,-0.2487,3.1579,-0.183,1
1361,1360,1789282189068875427,1,-1.3469,-0.2322,3.1481,-0.1974,1
1362,1361,1789282189169990541,1,-1.3387,-0.2487,3.1398,-0.1745,1
1363,1362,1789282189267395986,1,-1.3387,-0.2487,3.131,-0.1698,1
1364,1363,1789282189365768521,1,-1.3387,-0.2487,3.1221,-0.1653,1
1365,1364,1789282189466086918,1,-1.3387,-0.2487,3.1128,-0.1618,1
1366,1365,1789282189564444601,1,-1.3469,-0.2322,3.1033,-0.1757,1
1367,1366,1789282189664392974,1,-1.3387,-0.2487,3.0949,-0.1534,1
1367,1366,1789282189664392974,2,-0.6709,-0.7351,2.7421,0.5937,1
1368,1367,1789282189765591016,1,-1.2398,-0.2899,3.0187,-0.0662,1
1368,1367,1789282189765591016,2,-0.6873,-0.7269,2.7441,0.5825,1
1369,1368,1789282189862903237,1,-1.3222,-0.3806,3.1257,-0.0217,1
1369,1368,1789282189862903237,2,-0.6791,-0.7021,2.7163,0.5693,1
1370,1369,1789282189964840660,1,-1.4789,-0.463,3.2937,-0.0203,1
1370,1369,1789282189964840660,2,-0.6709,-0.7269,2.7122,0.5996,1
1371,1370,1789282190064180117,1,-1.5366,-0.5043,3.3554,-0.0069,1
1371,1370,1789282190064180117,2,-0.6873,-0.6939,2.7018,0.5677,1
1372,1371,1789282190162156812,1,-1.586,-0.529,3.4019,-0.005,1
1372,1371,1789282190162156812,2,-0.6791,-0.6856,2.6822,0.5687,1
1373,1372,1789282190262939106,1,-1.6602,-0.5867,3.4858,0.0144,1
1373,1372,1789282190262939106,2,-0.7038,-0.6774,2.6911,0.5543,1
1374,1373,1789282190363262985,1,-1.6355,-0.6856,3.503,0.1187,1
1374,1373,1789282190363262985,2,-0.6873,-0.6939,2.6757,0.582,1
1375,1374,1789282190461588963,1,-1.685,-0.6444,3.5178,0.0623,1
1375,1374,1789282190461588963,2,-0.8193,-0.7104,2.7909,0.537,1
1376,1375,1789282190562505444,1,-1.6932,-0.6939,3.5401,0.1076,1
1376,1375,1789282190562505444,2,-0.8193,-0.7186,2.7858,0.5497,1
1377,1376,1789282190662524949,1,-1.7757,-0.7434,3.6274,0.1151,1
1377,1376,1789282190662524949,2,-0.877,-0.7516,2.8437,0.555,1
1378,1377,1789282190763064184,1,-1.8499,-0.7928,3.7084,0.1266,1
1378,1377,1789282190763064184,2,-0.8852,-0.7269,2.8312,0.5335,1
1379,1378,1789282190860638094,1,-1.9241,-0.8093,3.7717,0.1106,1
1379,1378,1789282190860638094,2,-0.7698,-0.6362,2.6768,0.5149,1
1380,1379,1789282190962074917,1,-1.9735,-0.8588,3.8299,0.1339,1
1380,1379,1789282190962074917,2,-0.9182,-0.6609,2.81,0.4694,1
1381,1380,1789282191062027772,1,-1.0666,-0.6609,2.9312,0.4035,1
1381,1380,1789282191062027772,2,-2.023,-0.7763,3.825,0.0441,1
1382,1381,1789282191162866808,1,-2.1632,-0.867,3.9824,0.0602,1
1382,1381,1789282191162866808,2,-1.1326,-0.7104,3.0039,0.4196,1
1383,1382,1789282191263205373,1,-2.1962,-0.7681,3.9548,-0.0375,1
1383,1382,1789282191263205373,2,-1.2068,-0.7021,3.056,0.3814,1
1384,1383,1789282191363599920,2,-1.2975,-0.6939,3.1226,0.3355,1
1384,1383,1789282191363599920,1,-2.2291,-0.7351,3.9588,-0.0773,1
1385,1384,1789282191461673690,2,-1.3304,-0.6939,3.1427,0.3247,1
1385,1384,1789282191461673690,1,-2.2374,-0.7351,3.9574,-0.0761,1
1386,1385,1789282191562550597,2,-1.3469,-0.7104,3.1562,0.3364,1
1386,1385,1789282191562550597,1,-2.2291,-0.7434,3.9452,-0.0595,1
1387,1386,1789282191664785543,2,-1.4211,-0.6774,3.1964,0.2756,1
1387,1386,1789282191664785543,1,-2.2539,-0.7351,3.9538,-0.0754,1
1388,1387,1789282191765762785,2,-1.4789,-0.7104,3.2541,0.2823,1
1388,1387,1789282191765762785,1,-2.5095,-0.7269,4.1652,-0.1997,1
1389,1388,1789282191865906236,2,-1.4706,-0.6114,3.1902,0.2035,1
1389,1388,1789282191865906236,1,-2.5837,-0.6774,4.1972,-0.2755,1
1390,1389,1789282191964433532,1,-1.4789,-0.6032,3.1847,0.1967,1
1390,1389,1789282191964433532,2,-2.46,-0.6939,4.0878,-0.1972,1
1391,1390,1789282192064725744,2,-1.7097,-0.6197,3.386,0.1043,1
1391,1390,1789282192064725744,1,-2.6249,-0.6609,4.2074,-0.3014,1
1392,1391,1789282192165461056,2,-1.718,-0.6197,3.3845,0.1058,1
1392,1391,1789282192165461056,1,-2.7238,-0.6197,4.2655,-0.3794,1
1393,1392,1789282192263168339,2,-1.685,-0.529,3.303,0.0464,1
1393,1392,1789282192263168339,1,-2.897,-0.5207,4.3605,-0.5459,1
1394,1393,1789282192364745238,2,-1.8581,-0.529,3.4458,-0.0318,1
1395,1394,1789282192461860234,2,-1.9571,-0.5372,3.5278,-0.0677,1
1396,1395,1789282192562547267,2,-2.0477,-0.4713,3.5658,-0.1635,1
1396,1395,1789282192562547267,1,-2.8063,-0.6774,4.3297,-0.3489,1
1397,1396,1789282192663110743,2,-2.0642,-0.4713,3.5725,-0.1668,1
1397,1396,1789282192663110743,1,-2.8805,-0.6527,4.3751,-0.4015,1
1398,1397,1789282192761582649,2,-2.0807,-0.4465,3.567,-0.1891,1
1399,1398,1789282192861555264,2,-2.0807,-0.4465,3.5571,-0.1841,1
1400,1399,1789282192959639905,2,-2.1384,-0.4383,3.5966,-0.213,1
1401,1400,1789282193059832634,2,-2.2374,-0.3971,3.6547,-0.2918,1
1402,1401,1789282193162714924,2,-2.2374,-0.3229,3.6083,-0.3532,1
1403,1402,1789282193261205368,2,-2.2126,-0.2487,3.5432,-0.4017,1
1404,1403,1789282193361538081,2,-2.4023,-0.158,3.6551,-0.5695,1
1405,1404,1789282193460079877,2,-2.4105,-0.1415,3.6461,-0.5839,1
1406,1405,1789282193561049525,2,-2.427,-0.1332,3.6481,-0.5934,1
1407,1406,1789282193660926342,2,-2.427,-0.1332,3.6396,-0.5882,1
1408,1407,1789282193761999160,2,-2.5177,-0.0343,3.6625,-0.7137,1
1409,1408,1789282193860225414,2,-2.5095,-0.0013,3.6294,-0.7346,1
1410,1409,1789282193960166898,2,-2.6249,0.0564,3.6955,-0.8353,1
1411,1410,1789282194060454092,2,-2.6661,0.0646,3.7191,-0.857,1
1412,1411,1789282194159002759,2,-2.6826,0.1059,3.7049,-0.8944,1
1413,1412,1789282194259686292,2,-2.7073,0.1306,3.7069,-0.9228,1
1414,1413,1789282194360232601,2,-2.7073,0.1801,3.6745,-0.9609,1
1415,1414,1789282194457719992,2,-2.6991,0.1966,3.6506,-0.9651,1
1416,1415,1789282194558906403,1,-2.9794,-0.2157,4.0861,-0.734,1
1416,1415,1789282194558906403,2,-2.6084,0.1636,3.5785,-0.8885,1
1417,1416,1789282194659135207,1,-2.8228,-0.3064,3.9838,-0.5734,1
1417,1416,1789282194659135207,2,-2.6331,0.2625,3.5443,-0.9815,1
1418,1417,1789282194759702294,1,-2.6908,-0.3806,3.8935,-0.441,1
1418,1417,1789282194759702294,2,-2.6496,0.345,3.5088,-1.0577,1
1419,1418,1789282194856922125,1,-2.6414,-0.4053,3.8536,-0.393,1
1419,1418,1789282194856922125,2,-2.6249,0.3532,3.4743,-1.0501,1
1420,1419,1789282194957756513,1,-2.6084,-0.4136,3.8201,-0.3642,1
1420,1419,1789282194957756513,2,-2.5919,0.3944,3.4173,-1.0648,1
1421,1420,1789282195058839626,1,-2.5507,-0.4053,3.7549,-0.3406,1
1421,1420,1789282195058839626,2,-2.6414,0.3779,3.4573,-1.0707,1
1422,1421,1789282195158913891,1,-2.5507,-0.3641,3.727,-0.3723,1
1422,1421,1789282195158913891,2,-2.6579,0.3779,3.4637,-1.0743,1
1423,1422,1789282195256688842,1,-2.5837,-0.4795,3.8023,-0.2809,1
1423,1422,1789282195256688842,2,-2.6579,0.3944,3.4468,-1.0827,1
1424,1423,1789282195357466524,1,-2.5012,-0.5372,3.7494,-0.1863,1
1424,1423,1789282195357466524,2,-2.6414,0.3697,3.4358,-1.0487,1
1425,1424,1789282195457831682,1,-2.4023,-0.4465,3.6104,-0.2119,1
1425,1424,1789282195457831682,2,-2.7156,0.345,3.5046,-1.0565,1
1426,1425,1789282195555947138,1,-2.3281,-0.5455,3.5838,-0.0835,1
1426,1425,1789282195555947138,2,-2.6084,0.3615,3.3939,-1.0136,1
1427,1426,1789282195656388224,1,-2.2456,-0.4878,3.4759,-0.0883,1
1427,1426,1789282195656388224,2,-2.5837,0.3944,3.3493,-1.0246,1
1428,1427,1789282195757275501,1,-2.1384,-0.5043,3.3802,-0.0171,1
1428,1427,1789282195757275501,2,-2.5589,0.3532,3.3377,-0.9712,1
1429,1428,1789282195854935320,1,-2.0807,-0.529,3.3331,0.0383,1
1429,1428,1789282195854935320,2,-2.5424,0.3615,3.3118,-0.9645,1
1430,1429,1789282195956008600,1,-2.0807,-0.5043,3.3121,0.0217,1
1430,1429,1789282195956008600,2,-2.5177,0.3697,3.277,-0.9549,1
1431,1430,1789282196053725513,1,-1.9571,-0.5125,3.1987,0.0924,1
1431,1430,1789282196053725513,2,-2.5672,0.3944,3.2994,-0.996,1
1432,1431,1789282196151648096,1,-1.9735,-0.4218,3.1608,0.0099,1
1432,1431,1789282196151648096,2,-2.4847,0.3615,3.2341,-0.9225,1
1433,1432,1789282196251742435,1,-1.9323,-0.3888,3.0996,0.0044,1
1433,1432,1789282196251742435,2,-2.4682,0.3202,3.2296,-0.8748,1
1434,1433,1789282196350123617,1,-1.8993,-0.2981,3.0186,-0.0549,1
1434,1433,1789282196350123617,2,-2.4105,0.3285,3.1664,-0.85,1
1435,1434,1789282196450838855,1,-1.8746,-0.1992,2.9392,-0.1276,1
1435,1434,1789282196450838855,2,-2.3198,0.4357,3.0238,-0.8984,1
1436,1435,1789282196548900921,1,-1.8169,-0.1167,2.8402,-0.168,1
1436,1435,1789282196548900921,2,-2.3363,0.3532,3.069,-0.83,1
1437,1436,1789282196649472379,1,-1.7922,-0.0425,2.7734,-0.2175,1
1437,1436,1789282196649472379,2,-2.1962,0.5758,2.829,-0.954,1
1438,1437,1789282196750183079,1,-1.7262,0.2048,2.5869,-0.3984,1
1439,1438,1789282196850635016,1,-1.685,0.0894,2.5979,-0.2726,1
1439,1438,1789282196850635016,2,-2.1467,0.4934,2.8071,-0.8493,1
1440,1439,1789282196952179007,1,-1.685,0.1966,2.5362,-0.3631,1
1441,1440,1789282197051613817,1,-1.6355,0.2213,2.472,-0.3565,1
1442,1441,1789282197151884714,1,-1.6108,0.2873,2.4087,-0.3991,1
